,word_id,token,NER_annotation_edg,nested_annotation_edg,NER_annotation_MF,nested_annotation_MF,notes_mf,notes_mf.1,NER_annotation,NER_nested_annotation,IAA_NER,IAA_NER_nested,Notes_IAA_edg,Unnamed: 13,Unnamed: 14,in_training
455,108667786,ἦν,,,,,,,,,match,match,,,,False
456,108667787,,,,,,,,,,match,match,,,,False
457,108667788,ἢ,,,,,,,,,match,match,,,,False
458,108667789,τῷ,,,,,,,,,match,match,,,,False
459,108667790,στρατῷ,,,,,,,,,match,match,,,,False
460,108667791,σκεδασθέντι,,,,,,,,,match,match,,,,False
461,108667792,περὶ,,,,,,,,,match,match,,,,False
462,108667793,τὰς,,,,,,,,,match,match,,,,False
463,108667794,πόλεις,,,,,,,,,match,match,,,,False
464,108667795,δέχεσθαι,,,,,,,,,match,match,,,,False
465,108667796,τὸν,,,,,,,,,match,match,,,,False
466,108667797,πόλεμον,,,,,,,,,match,match,,,,False
467,108667798,,,,,,,,,,match,match,,,,False
468,108667799,ἐπείπερ,,,,,,,,,match,match,,,,False
469,108667800,ἅπαξ,,,,,,,,,match,match,,,,False
470,108667801,ἐμβέβηκε,,,,,,,,,match,match,,,,False
471,108667802,τῇ,,,,,,,,,match,match,,,,False
472,108667803,χώρᾳ,,,,,,,,,match,match,,,,False
473,108667804,,,,,,,,,,match,match,,,,False
474,108667805,δίχα,,,,,,,,,match,match,,,,False
475,108667806,πολλοῦ,,,,,,,,,match,match,,,,False
476,108667807,φόνου,,,,,,,,,match,match,,,,False
477,108667808,καὶ,,,,,,,,,match,match,,,,False
478,108667809,νεκρῶν,,,,,,,,,match,match,,,,False
479,108667810,ἐκπεσεῖν,,,,,,,,,match,match,,,,False
480,108667811,μὴ,,,,,,,,,match,match,,,,False
481,108667812,δυνάμενον,,,,,,,,,match,match,,,,False
482,108667813,.,,,,,,,,,match,match,,,,False
483,nan,,,,,,,,,,match,match,,,,False
484,122382610,ἐπείπερ,,,,,,,,,match,match,,,,False
485,122382611,ἐστὶν,,,,,,,,,match,match,,,,False
486,122382612,ὁ,,,,,,,,,match,match,,,,False
487,122382613,ἀριθμὸς,,,,,,,,,match,match,,,,False
488,122382614,οὗτος,,,,,,,,,match,match,,,,False
489,122382615,πάθους,,,,,,,,,match,match,,,,False
490,122382616,σύμβολον,,,,,,,,,match,match,,,,False
491,122382617,καὶ,,,,,,,,,match,match,,,,False
492,122382618,κακώσεως,,,,,,,,,match,match,,,,False
493,122382619,τοῦ,,,,,,,,,match,match,,,,False
494,122382620,Σωτῆρος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
495,122382621,τῇ,,,,,,,,,match,match,,,,False
496,122382622,ἕκτῃ,,,,,,,,,match,match,,,,False
497,122382623,ἡμέρᾳ,,,,,,,,,match,match,,,,False
498,122382624,πεπονθότος,,,,,,,,,match,match,,,,False
499,122382625,,,,,,,,,,match,match,,,,False
500,122382626,καὶ,,,,,,,,,match,match,,,,False
501,122382627,ἐν,,,,,,,,,match,match,,,,False
502,122382628,τῇ,,,,,,,,,match,match,,,,False
503,122382629,Ἀποκαλύψει,O,,O,,,,O,,match,match,,,,False
504,122382630,Ἰωάννου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
505,122382631,τοῦ,,,,,,,,,match,match,,,,False
506,122382632,ὀνόματος,,,,,,,,,match,match,,,,False
507,122382633,τοῦ,,,,,,,,,match,match,,,,False
508,122382634,θηρίου,,,,,,,,,match,match,,,,False
509,122382635,τὸν,,,,,,,,,match,match,,,,False
510,122382636,χξʹ,,,,,,,,,match,match,,,,False
511,122382637,ἔχοντος,,,,,,,,,match,match,,,,False
512,122382638,ἀριθμόν,,,,,,,,,match,match,,,,False
513,122382639,.,,,,,,,,,match,match,,,,False
514,nan,,,,,,,,,,match,match,,,,False
515,101464931,καὶ,,,,,,,,,match,match,,,,False
516,101464932,ἐν,,,,,,,,,match,match,,,,False
517,101464933,τούτῳ,,,,,,,,,match,match,,,,False
518,101464934,τῷ,,,,,,,,,match,match,,,,False
519,101464935,χρόνῳ,,,,,,,,,match,match,,,,False
520,101464936,ἦλθεν,,,,,,,,,match,match,,,,False
521,101464937,Ἀρχαγόρας,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
522,101464938,ὁ,,,,,,,,,match,match,,,,False
523,101464939,Ἀργεῖος,I-PER,B-GRP,I-PER,B-GRP,,,I-PER,B-GRP,match,match,,,,False
524,101464940,πεφευγὼς,,,,,,,,,match,match,,,,False
525,101464941,καὶ,,,,,,,,,match,match,,,,False
526,101464942,λέγει,,,,,,,,,match,match,,,,False
527,101464943,ὡς,,,,,,,,,match,match,,,,False
528,101464944,ἀπεκόπησαν,,,,,,,,,match,match,,,,False
529,101464945,ἀπὸ,,,,,,,,,match,match,,,,False
530,101464946,τοῦ,,,,,,,,,match,match,,,,False
531,101464947,λόφου,,,,,,,,,match,match,,,,False
532,101464948,καὶ,,,,,,,,,match,match,,,,False
533,101464949,ὅτι,,,,,,,,,match,match,,,,False
534,101464950,τεθνᾶσι,,,,,,,,,match,match,,,,False
535,101464951,Κηφισόδωρος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
536,101464952,καὶ,,,,,,,,,match,match,,,,False
537,101464953,Ἀμφικράτης,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
538,101464954,καὶ,,,,,,,,,match,match,,,,False
539,101464955,ἄλλοι,,,,,,,,,match,match,,,,False
540,101464956,ὅσοι,,,,,,,,,match,match,,,,False
541,101464957,μὴ,,,,,,,,,match,match,,,,False
542,101464958,ἁλόμενοι,,,,,,,,,match,match,,,,False
543,101464959,κατὰ,,,,,,,,,match,match,,,,False
544,101464960,τῆς,,,,,,,,,match,match,,,,False
545,101464961,πέτρας,,,,,,,,,match,match,,,,False
546,101464962,πρὸς,,,,,,,,,match,match,,,,False
547,101464963,τοὺς,,,,,,,,,match,match,,,,False
548,101464964,ὀπισθοφύλακας,,,,,,,,,match,match,,,,False
549,101464965,ἀφίκοντο,,,,,,,,,match,match,,,,False
550,101464966,.,,,,,,,,,match,match,,,,False
551,nan,,,,,,,,,,match,match,,,,False
552,nan,,,,,,,,,,match,match,,,,False
553,123772218,ὡς,,,,,,,,,match,match,,,,False
554,123772219,οὖν,,,,,,,,,match,match,,,,False
555,123772220,"""",,,,,,,,,match,match,,,,False
556,123772221,ἀελλόπους,,,,,,,,,match,match,,,,False
557,123772222,"""",,,,,,,,,match,match,,,,False
558,123772223,ἡ,,,,,,,,,match,match,,,,False
559,123772224,Ἶρις,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
560,123772225,λέγεται,,,,,,,,,match,match,,,,False
561,123772226,,,,,,,,,,match,match,,,,False
562,123772227,ἣν,,,,,,,,,match,match,,,,False
563,123772228,μεταλαβὼν,,,,,,,,,match,match,,,,False
564,123772229,"""",,,,,,,,,match,match,,,,False
565,123772230,ποδήνεμον,,,,,,,,,match,match,,,,False
566,123772231,"""",,,,,,,,,match,match,,,,False
567,123772232,προσηγόρευκεν,,,,,,,,,match,match,,,,False
568,123772233,,,,,,,,,,match,match,,,,False
569,123772234,οὕτω,,,,,,,,,match,match,,,,False
570,123772235,τὸν,,,,,,,,,match,match,,,,False
571,123772236,ποδώκη,,,,,,,,,match,match,,,,False
572,123772237,ἵππον,,,,,,,,,match,match,,,,False
573,123772238,μεταλαμβάνων,,,,,,,,,match,match,,,,False
574,123772239,"""",,,,,,,,,match,match,,,,False
575,123772240,πόδας,,,,,,,,,match,match,,,,False
576,123772241,αἰόλος,,,,,,,,,match,match,,,,False
577,123772242,ἵππος,,,,,,,,,match,match,,,,False
578,123772243,"""",,,,,,,,,match,match,,,,False
579,123772244,εἶπε,,,,,,,,,match,match,,,,False
580,123772245,·,,,,,,,,,match,match,,,,False
581,nan,,,,,,,,,,match,match,,,,False
582,101087950,ἐπεὶ,,,,,,,,,match,match,,,,False
583,101087951,δὲ,,,,,,,,,match,match,,,,False
584,101087952,τῶν,,,,,,,,,match,match,,,,False
585,101087953,Ἀθηναίων,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
586,101087954,καὶ,,,,,,,,,match,match,,,,False
587,101087955,τῶν,,,,,,,,,match,match,,,,False
588,101087956,προσεχέων,,,,,,,,,match,match,,,,False
589,101087957,ὁ,,,,,,,,,match,match,,,,False
590,101087958,στρατός,,,,,,,,,match,match,,,,False
591,101087959,,,,,,,,,,match,match,,,,False
592,101087960,ὅκως,,,,,,,,,match,match,,,,False
593,101087961,ἑωυτῶν,,,,,,,,,match,match,,,,False
594,101087962,γένηται,,,,,,,,,match,match,,,,False
595,101087963,τὸ,,,,,,,,,match,match,,,,False
596,101087964,ἔργον,,,,,,,,,match,match,,,,False
597,101087965,καὶ,,,,,,,,,match,match,,,,False
598,101087966,μὴ,,,,,,,,,match,match,,,,False
599,101087967,Λακεδαιμονίων,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
600,101087968,,,,,,,,,,match,match,,,,False
601,101087969,παρακελευσάμενοι,,,,,,,,,match,match,,,,False
602,101087970,ἔργου,,,,,,,,,match,match,,,,False
603,101087971,εἴχοντο,,,,,,,,,match,match,,,,False
604,101087972,προθυμότερον,,,,,,,,,match,match,,,,False
605,101087973,,,,,,,,,,match,match,,,,False
606,101087974,ἐνθεῦτεν,,,,,,,,,match,match,,,,False
607,101087975,ἤδη,,,,,,,,,match,match,,,,False
608,101087976,ἑτεροιοῦτο,,,,,,,,,match,match,,,,False
609,101087977,τὸ,,,,,,,,,match,match,,,,False
610,101087978,πρῆγμα,,,,,,,,,match,match,,,,False
611,101087979,.,,,,,,,,,match,match,,,,False
612,nan,,,,,,,,,,match,match,,,,False
613,116078194,κομιστὸν,,,,,,,,,match,match,,,,False
614,116078195,μέντοι,,,,,,,,,match,match,,,,False
615,116078196,γενέσθαι,,,,,,,,,match,match,,,,False
616,116078197,τὸ,,,,,,,,,match,match,,,,False
617,116078198,φάρμακον,,,,,,,,,match,match,,,,False
618,116078199,ὑπὸ,,,,,,,,,match,match,,,,False
619,116078200,γυναικὸς,,,,,,,,,match,match,,,,False
620,116078201,ἐκ,,,,,,,,,match,match,,,,False
621,116078202,τῆς,,,,,,,,,match,match,,,,False
622,116078203,Ἀραβίας,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
623,116078204,λόγῳ,,,,,,,,,match,match,,,,False
624,116078205,μὲν,,,,,,,,,match,match,,,,False
625,116078206,ἐπὶ,,,,,,,,,match,match,,,,False
626,116078207,προσποιήσεσιν,,,,,,,,,match,match,,,,False
627,116078208,ἐρώτων,,,,,,,,,match,match,,,,False
628,116078209,,,,,,,,,,match,match,,,,False
629,116078210,φίλτρον,,,,,,,,,match,match,,,,False
630,116078211,γὰρ,,,,,,,,,match,match,,,,False
631,116078212,δὴ,,,,,,,,,match,match,,,,False
632,116078213,ὄνομα,,,,,,,,,match,match,,,,False
633,116078214,αὐτῷ,,,,,,,,,match,match,,,,False
634,116078215,εἶναι,,,,,,,,,match,match,,,,False
635,116078216,,,,,,,,,,match,match,,,,False
636,116078217,τὸ,,,,,,,,,match,match,,,,False
637,116078218,δ’,,,,,,,,,match,match,,,,False
638,116078219,ἀληθὲς,,,,,,,,,match,match,,,,False
639,116078220,ἐπὶ,,,,,,,,,match,match,,,,False
640,116078221,τῇ,,,,,,,,,match,match,,,,False
641,116078222,Φερώρου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
642,116078223,τελευτῇ,,,,,,,,,match,match,,,,False
643,116078224,.,,,,,,,,,match,match,,,,False
644,nan,,,,,,,,,,match,match,,,,False
645,124564842,ἐγὼ,,,,,,,,,match,match,,,,False
646,124564843,μὲν,,,,,,,,,match,match,,,,False
647,124564844,γὰρ,,,,,,,,,match,match,,,,False
648,124564845,,,,,,,,,,match,match,,,,False
649,124564846,ἐπειδὴ,,,,,,,,,match,match,,,,False
650,124564847,ἅπερ,,,,,,,,,match,match,,,,False
651,124564848,Ἀντιοχεῦσιν,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
652,124564849,ἐπήγγελλες,,,,,,,,,match,match,,,,False
653,124564850,,,,,,,,,,match,match,,,,False
654,124564851,δηλώσων,,,,,,,,,match,match,,,,False
655,124564852,ἐστάλην,,,,,,,,,match,match,,,,False
656,124564853,,,,,,,,,,match,match,,,,False
657,124564854,ἑβδομαῖός,,,,,,,,,match,match,,,,False
658,124564855,σοι,,,,,,,,,match,match,,,,False
659,124564856,ἐς,,,,,,,,,match,match,,,,False
660,124564857,ὄψιν,,,,,,,,,match,match,,,,False
661,124564858,ἥκων,,,,,,,,,match,match,,,,False
662,124564859,(,,,,,,,,,match,match,,,,False
663,124564860,οὗ,,,,,,,,,match,match,,,,False
664,124564861,τί,,,,,,,,,match,match,,,,False
665,124564862,ἂν,,,,,,,,,match,match,,,,False
666,124564863,γενέσθαι,,,,,,,,,match,match,,,,False
667,124564864,δύναιτο,,,,,,,,,match,match,,,,False
668,124564865,θᾶσσον,,,,,,,,,match,match,,,,False
669,124564866,,,,,,,,,,match,match,,,,False
670,124564867,),,,,,,,,,match,match,,,,False
671,124564868,ταῦτά,,,,,,,,,match,match,,,,False
672,124564869,σοι,,,,,,,,,match,match,,,,False
673,124564870,ἐξειργασμένα,,,,,,,,,match,match,,,,False
674,124564871,ἐς,,,,,,,,,match,match,,,,False
675,124564872,πατρίδα,,,,,,,,,match,match,,,,False
676,124564873,τὴν,,,,,,,,,match,match,,,,False
677,124564874,ἐμὴν,,,,,,,,,match,match,,,,False
678,124564875,εὗρον,,,,,,,,,match,match,,,,False
679,124564876,.,,,,,,,,,match,match,,,,False
680,nan,,,,,,,,,,match,match,,,,False
681,115500058,τῶν,,,,,,,,,match,match,,,,False
682,115500059,δὲ,,,,,,,,,match,match,,,,False
683,115500060,κολασθέντων,,,,,,,,,match,match,,,,False
684,115500061,Ἀκύλιοί,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
685,115500062,τε,,,,,,,,,match,match,,,,False
686,115500063,Φλῶροι,B-GRP,,B-GRP,,,,B-GRP,,match,match,"I agree, should be GRP; my mistake",B-GRP,mistake,False
687,115500064,καὶ,,,,,,,,,match,match,,,,False
688,115500065,Κουρίων,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
689,115500066,ὄνομα,,,,,,,,,match,match,,,,False
690,115500067,μάλιστ’,,,,,,,,,match,match,,,,False
691,115500068,ἔσχον,,,,,,,,,match,match,,,,False
692,115500069,,,,,,,,,,match,match,,,,False
693,115500070,οὗτος,,,,,,,,,match,match,,,,False
694,115500071,μὲν,,,,,,,,,match,match,,,,False
695,115500072,ὅτι,,,,,,,,,match,match,,,,False
696,115500073,τοῦ,,,,,,,,,match,match,,,,False
697,115500074,Κουρίωνος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
698,115500075,ἐκείνου,,,,,,,,,match,match,,,,False
699,115500076,τοῦ,,,,,,,,,match,match,,,,False
700,115500077,ποτε,,,,,,,,,match,match,,,,False
701,115500078,τῷ,,,,,,,,,match,match,,,,False
702,115500079,Καίσαρι,O,,O,,title,,O,,match,match,,,,False
703,115500080,τῷ,,,,,,,,,match,match,,,,False
704,115500081,προτέρῳ,,,,,,,,,match,match,,,,False
705,115500082,πολλὰ,,,,,,,,,match,match,,,,False
706,115500083,συναραμένου,,,,,,,,,match,match,,,,False
707,115500084,υἱὸς,,,,,,,,,match,match,,,,False
708,115500085,ἦν,,,,,,,,,match,match,,,,False
709,115500086,,,,,,,,,,match,match,,,,False
710,115500087,οἱ,,,,,,,,,match,match,,,,False
711,115500088,δὲ,,,,,,,,,match,match,,,,False
712,115500089,δὴ,,,,,,,,,match,match,,,,False
713,115500090,Φλῶροι,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
714,115500091,ὅτι,,,,,,,,,match,match,,,,False
715,115500092,τὸν,,,,,,,,,match,match,,,,False
716,115500093,ἕτερον,,,,,,,,,match,match,,,,False
717,115500094,τὸν,,,,,,,,,match,match,,,,False
718,115500095,λαχόντα,,,,,,,,,match,match,,,,False
719,115500096,κελεύσαντος,,,,,,,,,match,match,,,,False
720,115500097,αὐτοῦ,,,,,,,,,match,match,,,,False
721,115500098,σφαγῆναι,,,,,,,,,match,match,,,,False
722,115500099,ἀμφότεροι,,,,,,,,,match,match,,,,False
723,115500100,διεφθάρησαν,,,,,,,,,match,match,,,,False
724,115500101,.,,,,,,,,,match,match,,,,False
725,nan,,,,,,,,,,match,match,,,,False
726,117009821,Φλάκκος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
727,117009822,μὲν,,,,,,,,,match,match,,,,False
728,117009823,δὴ,,,,,,,,,match,match,,,,False
729,117009824,τὴν,,,,,,,,,match,match,,,,False
730,117009825,ἀγορὰν,,,,,,,,,match,match,,,,False
731,117009826,κινδυνεύουσαν,,,,,,,,,match,match,,,,False
732,117009827,ὧδε,,,,,,,,,match,match,,,,False
733,117009828,περιέσωζε,,,,,,,,,match,match,,,,False
734,117009829,.,,,,,,,,,match,match,,,,False
735,nan,,,,,,,,,,match,match,,,,False
736,124183593,τὸ,,,,,,,,,match,match,,,,False
737,124183594,"""",,,,,,,,,match,match,,,,False
738,124183595,γενηθήτω,,,,,,,,,match,match,,,,False
739,124183596,στερέωμα,,,,,,,,,match,match,,,,False
740,124183597,ἐν,,,,,,,,,match,match,,,,False
741,124183598,μέσῳ,,,,,,,,,match,match,,,,False
742,124183599,τοῦ,,,,,,,,,match,match,,,,False
743,124183600,ὕδατος,,,,,,,,,match,match,,,,False
744,124183601,"""",,,,,,,,,match,match,,,,False
745,124183602,οὐ,,,,,,,,,match,match,,,,False
746,124183603,μεταξὺ,,,,,,,,,match,match,,,,False
747,124183604,λέγει,,,,,,,,,match,match,,,,False
748,124183605,τοῦ,,,,,,,,,match,match,,,,False
749,124183606,κάτω,,,,,,,,,match,match,,,,False
750,124183607,ὕδατος,,,,,,,,,match,match,,,,False
751,124183608,τὴν,,,,,,,,,match,match,,,,False
752,124183609,τοῦ,,,,,,,,,match,match,,,,False
753,124183610,στερεώματος,,,,,,,,,match,match,,,,False
754,124183611,γενέσθαι,,,,,,,,,match,match,,,,False
755,124183612,φύσιν,,,,,,,,,match,match,,,,False
756,124183613,,,,,,,,,,match,match,,,,False
757,124183614,ὡς,,,,,,,,,match,match,,,,False
758,124183615,Ἰώσηπος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
759,124183616,ὁ,,,,,,,,,match,match,,,,False
760,124183617,Ἑβραῖος,I-PER,B-GRP,I-PER,B-GRP,,,I-PER,B-GRP,match,match,,,,False
761,124183618,ἐν,,,,,,,,,match,match,,,,False
762,124183619,τῷ,,,,,,,,,match,match,,,,False
763,124183620,περὶ,,,,,,,,,match,match,,,,False
764,124183621,τῆς,,,,,,,,,match,match,,,,False
765,124183622,τοῦ,,,,,,,,,match,match,,,,False
766,124183623,παντὸς,,,,,,,,,match,match,,,,False
767,124183624,αἰτίας,,,,,,,,,match,match,,,,False
768,124183625,συγγράμματι,,,,,,,,,match,match,,,,False
769,124183626,βούλεται,,,,,,,,,match,match,,,,False
770,124183627,,,,,,,,,,match,match,,,,False
771,124183628,εἰς,,,,,,,,,match,match,,,,False
772,124183629,τρία,,,,,,,,,match,match,,,,False
773,124183630,λέγων,,,,,,,,,match,match,,,,False
774,124183631,διῃρῆσθαι,,,,,,,,,match,match,,,,False
775,124183632,τὸ,,,,,,,,,match,match,,,,False
776,124183633,ὕδωρ,,,,,,,,,match,match,,,,False
777,124183634,καὶ,,,,,,,,,match,match,,,,False
778,124183635,τὸ,,,,,,,,,match,match,,,,False
779,124183636,μὲν,,,,,,,,,match,match,,,,False
780,124183637,τρίτον,,,,,,,,,match,match,,,,False
781,124183638,αὐτοῦ,,,,,,,,,match,match,,,,False
782,124183639,εἰς,,,,,,,,,match,match,,,,False
783,124183640,γένεσιν,,,,,,,,,match,match,,,,False
